BU_UOX,BU_MOX,Fr_MOX,TC_MOX,Pu_TOT
47.76,39.8,0.1859,17.71,11.371211
47.67,51.35,0.1325,18.31,11.594625
47.58,31.94,0.1393,0.553,11.635858
47.64,37.94,0.07303,19.24,13.238361
47.8,32.69,0.07298,19.45,13.322021
47.71,63.29,0.1226,2.521,11.129001
47.55,34.62,0.1691,2.045,11.22892
47.72,45.07,0.1668,4.281,10.939065
47.6,50.67,0.1798,16.07,11.180417
47.75,63.8,0.1958,16.96,10.725335
47.67,32.32,0.02048,2.222,15.409808
47.72,51.65,0.1287,7.077,11.254616
47.5,52.74,0.06589,11.39,13.504595
47.57,41.64,0.07189,2.99,13.545371
47.7,40.25,0.05266,16.0,14.125564
47.79,51.66,0.1138,2.108,11.333761
47.73,63.6,0.05506,14.9,13.952218
47.65,36.89,0.1941,3.107,10.943609
47.66,30.5,0.06164,4.346,14.021092
47.7,38.02,0.18,8.886,11.184093
47.59,50.22,0.116,7.412,11.509903
47.81,57.64,0.02597,5.791,15.195187
47.62,43.68,0.02298,13.24,15.27369
47.75,46.97,0.1295,9.611,11.514373
47.79,40.2,0.1427,9.907,11.482967
47.84,38.75,0.07343,11.48,13.18583
47.54,32.3,0.09583,6.877,12.413254
47.61,41.11,0.03989,7.045,14.742723
47.74,43.57,0.008817,17.19,15.922656
47.52,36.05,0.00127,10.96,16.351972
47.85,40.76,0.1073,18.16,12.001336
47.56,55.22,0.165,6.832,10.87426
47.83,44.56,0.1466,17.6,11.647887
47.64,31.92,0.1006,2.792,12.313583
47.62,54.08,0.119,5.597,11.382313
47.68,33.79,0.1464,7.251,11.57522
47.58,36.77,0.1379,19.0,11.978279
47.61,37.82,0.1154,19.74,12.219922
47.53,50.81,0.1707,2.538,10.849847
47.82,45.62,0.118,3.968,11.301982
47.82,64.9,0.1397,1.393,10.865924
47.57,61.99,0.1764,13.65,11.04413
47.53,39.77,0.1248,14.69,11.860684
47.83,58.96,0.115,2.625,11.397732
47.53,35.45,0.09475,15.36,12.442551
47.51,59.29,0.1893,11.58,10.849509
47.63,56.91,0.1469,1.561,10.768352
47.71,38.15,0.07742,6.652,12.995944
47.81,46.41,0.08039,7.298,12.714156
47.55,38.95,0.03081,8.427,15.12663
47.84,50.97,0.1664,5.912,10.93029
47.5,51.57,0.001778,10.14,16.32786
47.8,38.01,0.1848,4.458,10.948328
47.76,53.14,0.1772,9.239,10.887846
47.83,38.85,0.1219,9.844,11.782947
47.71,63.19,0.1965,13.41,10.779422
47.63,40.82,0.01264,8.444,15.797861
47.6,47.86,0.02815,1.269,15.250854
64.54,64.27,0.1146,15.69,10.239305
64.51,45.61,0.08252,3.116,10.723592
64.46,36.04,0.08206,4.138,10.925188
64.55,32.62,0.09363,4.123,10.807687
64.41,63.01,0.07772,19.2,11.057905
64.48,43.04,0.006531,4.942,13.951721
64.42,48.06,0.1346,13.22,10.376475
64.52,35.91,0.178,11.2,10.193401
64.42,63.86,0.02128,7.19,13.328263
64.53,63.88,0.1614,12.64,9.8895943
64.46,55.14,0.1754,13.61,10.017438
64.59,59.62,0.05919,11.05,11.528564
64.6,57.27,0.1627,0.4847,9.569591
64.43,54.48,0.0108,19.44,13.770832
64.36,60.22,0.03108,1.181,12.839836
64.44,59.57,0.09445,0.003223,10.513117
64.57,42.3,0.1808,0.9789,9.688769
64.56,58.77,0.01906,2.922,13.302648
64.59,36.99,0.1514,13.12,10.299607
64.3,38.49,0.1807,6.702,9.8937133
64.53,61.71,0.1136,19.08,10.405547
64.62,52.43,0.05198,18.87,12.093432
64.36,64.47,0.1872,16.72,9.6950377
64.48,43.55,0.1295,5.669,10.314426
64.65,50.59,0.1558,12.45,10.097236
64.38,55.68,0.04801,10.75,12.180524
64.32,57.75,0.09821,6.456,10.349114
64.42,31.71,0.08986,19.26,11.251303
64.33,42.43,0.1905,10.95,10.020634
64.43,64.34,0.1942,12.9,9.9089349
64.32,53.12,0.188,19.36,10.098415
64.52,36.81,0.02432,5.396,13.296711
64.56,63.05,0.09719,16.15,10.437965
64.39,39.49,0.07011,19.45,11.447888
64.44,42.42,0.1518,5.692,10.125202
64.34,41.39,0.04991,2.314,12.366473
64.54,33.68,0.09022,4.968,10.848318
64.33,43.67,0.02574,1.565,13.051067
64.5,42.78,0.1095,12.19,10.590477
64.64,43.41,0.1557,9.068,10.126253
64.61,44.27,0.0469,1.654,12.234974
64.43,61.33,0.01412,13.29,13.590985
64.47,32.02,0.0477,10.86,12.149841
64.52,36.58,0.02038,2.453,13.288242
64.5,41.35,0.08195,18.91,11.138582
64.49,46.83,0.1671,14.88,10.20697
64.63,34.16,0.1023,15.49,10.951636
64.35,34.98,0.0696,2.249,11.327226
64.59,34.68,0.1126,13.95,10.813357
64.39,45.33,0.1057,4.234,10.451191
64.57,60.63,0.0121,4.698,13.635038
64.34,53.77,0.1411,3.833,10.006886
64.56,32.9,0.1279,9.472,10.57579
64.37,56.48,0.1502,13.87,10.216179
64.5,60.73,0.1391,7.059,9.7861391
64.64,62.53,0.1328,17.54,10.29252
64.55,40.5,0.03678,17.55,12.633586
64.38,61.44,0.1676,8.628,9.9496993
64.45,47.22,0.1928,15.12,9.9468194
64.48,55.31,0.1406,17.63,10.151962
64.57,45.56,0.1961,18.11,10.097667
64.4,63.42,0.1161,10.33,10.013568
64.46,42.91,0.07122,12.09,11.320034
64.6,44.32,0.1396,4.774,10.132524
64.44,49.92,0.05913,19.48,11.817782
64.4,50.15,0.1573,19.57,10.296896
64.64,35.99,0.1913,3.046,9.805995
64.49,32.54,0.07319,12.38,11.329016
64.39,38.12,0.0521,14.89,12.015635
64.32,55.05,0.03792,8.678,12.510467
64.63,45.54,0.02089,9.536,13.227237
64.36,45.84,0.1694,0.5971,9.785476
64.54,55.29,0.1077,3.52,10.072156
64.36,53.3,0.007148,17.8,13.966198
64.58,33.4,0.1387,11.57,10.636676
64.33,38.7,0.0586,4.553,11.679269
64.58,47.75,0.03662,11.91,12.722889
64.49,48.04,0.07929,3.463,11.103034
64.31,56.49,0.04262,13.65,12.363431
64.51,35.64,0.07114,13.04,11.372607
64.53,48.64,0.06606,13.86,11.355238
64.34,59.71,0.09079,17.81,10.542477
64.3,36.34,0.1476,1.05,10.21675
64.4,54.07,0.09562,13.03,10.611629
64.63,57.56,0.017,10.88,13.418256
64.41,38.05,0.004786,10.82,14.053399
64.63,50.28,0.04194,9.097,12.258376
64.55,63.97,0.1453,4.912,9.5707606
64.46,31.66,0.1661,11.77,10.388156
64.38,60.78,0.1432,8.548,10.003772
64.45,51.74,0.1097,13.27,10.515086
64.35,48.72,0.03555,2.342,12.871963
64.41,62.71,0.1411,8.101,9.7690046
64.59,47.05,0.1296,10.63,10.301869
64.37,60.99,0.06336,15.01,11.561869
64.31,31.73,0.1203,4.187,10.58848
64.47,35.34,0.1415,10.04,10.42089
64.61,64.98,0.01112,2.369,13.673217
64.6,59.6,0.1771,15.32,10.003315
64.62,51.65,0.01188,2.16,13.750211
32.13,33.4,0.03847,4.994,18.250023
32.32,51.15,0.1464,5.224,13.101443
32.24,45.06,0.1788,19.1,13.404205
32.42,33.7,0.1484,1.64,13.478548
32.19,49.33,0.1383,5.859,13.42523
32.34,63.97,0.1456,18.76,13.373955
32.45,30.76,0.06457,8.143,17.104773
32.35,58.37,0.02697,17.88,18.516943
32.37,33.17,0.1608,14.25,13.80778
32.31,60.58,0.1196,19.17,14.527531
32.13,45.92,0.1835,11.19,12.942405
32.26,60.34,0.1908,15.05,12.794126
32.3,60.6,0.1484,0.9428,12.939324
32.38,34.64,0.149,7.918,13.681643
32.22,63.94,0.07504,3.101,16.462394
32.26,45.08,0.1717,16.98,13.420822
32.13,44.11,0.1102,15.08,14.972763
32.25,54.02,0.03766,9.912,18.094437
32.19,36.75,0.03473,19.8,18.336485
32.22,38.3,0.04357,8.672,17.949052
32.18,52.18,0.1018,3.436,15.41607
32.33,63.27,0.02335,16.81,18.682395
32.31,32.27,0.126,7.782,14.285087
32.41,61.25,0.01582,16.2,19.038105
32.22,45.55,0.1224,1.439,14.121224
32.24,36.83,0.005519,4.432,19.582201
32.31,42.63,0.183,9.574,12.984923
32.43,52.32,0.1281,10.45,13.848028
32.36,43.83,0.06433,19.6,16.934848
32.3,32.7,0.1986,1.485,12.94739
32.15,62.27,0.1455,10.03,13.000793
32.15,32.05,0.1267,7.866,14.590381
32.16,35.58,0.1412,13.37,13.911679
32.12,52.65,0.1773,16.9,13.149802
32.28,39.48,0.06228,2.538,17.256386
32.4,62.35,0.05509,3.086,17.00685
32.27,57.96,0.1391,5.508,13.376857
32.11,34.42,0.1257,0.8452,14.252293
32.35,38.26,0.1511,8.312,13.579677
32.28,39.49,0.1058,1.087,14.914893
32.21,48.36,0.1585,4.798,12.92743
32.4,63.37,0.0819,11.12,15.942548
32.15,39.71,0.1896,11.48,13.169861
32.32,36.85,0.07131,3.351,16.891237
32.2,37.62,0.1276,13.06,14.10295
32.29,62.75,0.1167,17.07,14.349004
32.4,64.0,0.02744,15.45,18.453255
32.17,58.85,0.1035,12.6,14.946011
32.2,50.66,0.123,13.44,14.245417
32.16,44.46,0.03232,3.198,18.461011
32.12,63.33,0.1809,15.73,12.797865
32.44,36.18,0.04413,2.815,17.68285
32.23,46.34,0.09063,0.1151,15.483273
32.33,51.94,0.1881,2.076,12.286992
32.23,34.65,0.08751,4.666,16.231355
32.39,41.4,0.03168,1.946,18.253747
32.25,52.04,0.01308,5.315,19.23404
32.19,35.76,0.1333,10.04,14.057706
32.34,37.79,0.1223,1.212,14.45721
32.28,42.0,0.1015,12.63,15.058555
32.2,39.67,0.07822,15.51,16.220424
32.27,43.48,0.005785,17.88,19.547852
32.26,39.01,0.1729,8.238,13.156705
32.36,41.65,0.1486,17.72,13.822666
32.17,59.62,0.03751,0.1606,18.212558
32.35,36.24,0.01564,11.04,19.043241
32.14,64.42,0.1394,10.2,13.25037
32.44,49.87,0.1928,6.262,12.410139
32.38,59.57,0.06349,9.138,16.736255
32.27,50.88,0.165,9.834,12.987049
32.1,50.3,0.1271,15.13,14.04215
32.11,37.97,0.1944,8.953,13.028596
32.21,62.23,0.1697,19.62,13.190422
32.29,50.27,0.1316,19.05,14.03523
32.4,33.66,0.1869,17.76,13.59223
32.22,36.88,0.1628,3.374,13.248362
32.34,58.05,0.009829,15.71,19.348142
32.14,60.19,0.03633,16.47,18.115237
32.18,30.47,0.06036,15.99,17.25998
32.25,48.78,0.05943,15.74,17.048172
32.14,42.99,0.01858,1.657,18.913728
32.3,41.21,0.1687,7.066,13.096991
32.39,36.69,0.06112,15.68,16.978693
32.31,48.15,0.0523,0.2928,17.329316
32.18,45.95,0.08292,1.498,16.363156
32.37,35.49,0.05893,3.075,17.148686
32.36,37.05,0.009344,11.45,19.383672
32.24,60.7,0.02137,1.375,18.725346
32.11,51.27,0.1923,15.9,12.919801
32.41,42.05,0.09219,16.65,15.555344
32.38,35.32,0.07588,0.1467,16.80331
32.44,32.18,0.1131,1.412,14.746781
32.12,32.14,0.08512,17.22,16.178559
32.44,34.13,0.1105,10.73,15.049041
32.42,34.85,0.1458,4.711,13.534974
32.16,32.28,0.1259,0.1074,14.890009
32.32,31.17,0.0729,3.163,16.453067
32.42,62.66,0.0149,6.047,19.101666
32.43,63.71,0.04351,0.2852,17.892728
32.39,40.69,0.1826,14.25,13.250002
40.1,44.77,0.1453,7.608,12.244282
40.0,54.08,0.1612,18.06,12.328179
39.93,49.57,0.05711,2.929,15.517602
39.89,42.29,0.09429,1.816,13.809428
40.01,49.33,0.0905,17.27,13.802291
39.9,58.68,0.1524,4.778,11.747128
39.97,40.86,0.03609,7.566,16.358981
39.92,49.59,0.1581,14.23,12.402222
39.85,61.11,0.1523,9.344,11.937739
39.96,61.13,0.1579,6.958,11.744133
39.82,59.97,0.02049,7.431,16.883595
40.14,35.58,0.167,17.11,12.568622
39.99,47.54,0.1731,13.71,12.072717
40.13,37.27,0.04461,1.512,15.81387
40.03,44.87,0.05452,17.71,15.37308
39.91,63.91,0.1317,3.412,11.91046
40.14,60.09,0.05634,17.88,15.240451
40.06,57.86,0.08125,9.27,13.941618
40.11,35.7,0.06191,1.14,15.468983
39.89,46.33,0.1322,12.01,12.456566
39.81,42.28,0.1445,10.67,12.467177
39.97,54.44,0.118,10.07,12.575302
40.12,49.06,0.1326,8.213,12.188093
40.12,58.68,0.1453,9.608,11.979245
40.15,35.48,0.1844,16.0,12.306421
40.13,48.8,0.1538,6.461,11.954917
40.08,53.99,0.1435,6.11,12.000545
39.87,56.46,0.168,5.966,11.46
40.02,36.41,0.1942,8.546,12.023251
40.03,52.69,0.02813,13.76,16.582995
39.84,63.71,0.08202,8.094,13.913763
39.88,30.04,0.09327,4.147,14.249347
39.99,40.61,0.03641,0.272,16.437583
39.83,53.15,0.1837,15.19,11.939795
39.98,51.92,0.02467,15.07,16.709122
40.11,52.2,0.03063,1.311,16.339683
40.04,46.24,0.1648,16.36,12.316487
39.91,62.31,0.1189,7.27,12.464671
39.98,41.56,0.08974,16.27,14.011166
40.1,43.45,0.03449,5.439,16.191813
39.8,46.72,0.02417,2.623,16.923092
39.9,44.03,0.03685,15.03,16.182744
39.88,55.92,0.1665,8.012,11.764994
40.07,52.64,0.07547,16.65,14.373593
40.03,40.98,0.1039,13.59,13.217733
40.04,48.64,0.07292,9.202,14.479078
39.85,31.3,0.02538,8.794,16.874709
40.06,37.35,0.1136,12.86,12.973794
40.01,51.87,0.1877,7.239,11.64081
40.13,57.48,0.106,6.107,13.144237
40.09,38.34,0.01385,4.348,17.225868
39.94,63.67,0.08379,19.86,14.008018
39.83,30.45,0.07403,7.869,14.69269
39.93,44.26,0.05559,15.94,15.327492
39.86,38.28,0.09269,6.545,14.087043
39.82,63.1,0.09407,8.911,13.620319
39.96,45.29,0.08984,2.747,14.229365
40.06,42.1,0.1104,7.475,13.230703
39.81,57.8,0.0684,10.48,14.581593
39.98,33.03,0.1024,6.177,13.509391
40.08,56.46,0.04082,6.38,16.073704
40.0,51.18,0.01784,13.59,16.989649
39.86,52.77,0.07434,2.673,14.808993
39.96,47.24,0.08966,8.755,13.998336
39.88,50.95,0.06576,1.581,14.741331
39.84,30.7,0.08334,7.802,14.551199
40.04,50.18,0.09101,10.88,13.833936
40.11,59.53,0.01744,14.92,17.072408
39.97,57.29,0.1956,3.471,11.270894
39.83,35.73,0.1691,9.366,12.327236
40.08,64.3,0.05388,8.212,15.430916
40.05,59.61,0.07015,10.01,14.439696
39.92,33.6,0.1037,19.24,13.545816
39.95,63.11,0.1152,3.452,12.869548
39.84,55.48,0.1316,10.44,12.224259
39.91,31.78,0.1483,9.865,12.736201
40.12,42.62,0.1659,8.163,12.098378
40.01,37.82,0.1156,4.905,12.934735
39.82,45.22,0.08006,14.79,14.328582
39.94,54.32,0.1011,15.42,13.438172
40.05,52.29,0.1257,8.006,12.258714
39.8,53.13,0.06688,4.237,14.817951
39.89,52.25,0.04594,0.7773,15.75777
39.9,61.98,0.1714,12.42,11.790079
39.95,41.07,0.09585,0.7308,14.100051
40.0,57.53,0.01126,18.63,17.362786
40.02,57.8,0.03692,12.81,16.035752
40.14,50.47,0.122,19.66,12.833505
40.08,55.93,0.1765,8.263,11.697887
39.87,43.26,0.1587,0.9307,11.801431
39.87,46.66,0.1483,11.05,12.283334
39.92,54.21,0.08581,12.55,13.868228
39.85,38.96,0.1221,7.095,12.644391
39.94,57.86,0.1959,19.76,11.920819
40.09,31.67,0.1381,10.32,12.870917
39.95,36.86,0.04234,1.51,15.900717
40.05,61.15,0.1311,13.52,12.319587
39.99,53.69,0.1646,16.7,12.154501
40.09,51.61,0.1313,9.488,12.246659
40.07,32.51,0.1231,12.7,13.054631
44.26,34.8,0.1492,2.199,11.742993
44.24,58.09,0.1049,2.962,12.251672
44.1,60.77,0.05998,3.231,14.412517
44.2,42.33,0.1067,2.046,12.735305
44.01,59.01,0.05942,13.36,14.243872
44.3,54.3,0.04125,7.282,15.164857
44.2,42.38,0.03533,9.878,15.349084
44.09,44.25,0.05526,1.913,14.347136
44.34,57.66,0.1781,2.223,10.89924
44.11,37.4,0.0539,13.2,14.507879
44.0,52.19,0.1411,7.378,11.516723
44.24,60.89,0.03414,4.783,15.259956
44.04,52.47,0.03944,0.7871,15.363506
44.04,52.34,0.1027,0.7342,12.807461
44.07,45.78,0.1275,17.09,12.220125
44.03,48.98,0.1626,1.725,11.188288
44.34,59.32,0.02535,11.8,15.693636
44.27,59.84,0.06985,16.76,13.857312
44.13,48.45,0.197,17.26,11.323538
44.15,43.6,0.1125,19.5,12.403847
44.14,34.77,0.06748,17.49,14.184303
44.12,45.33,0.1078,9.702,12.348231
44.3,36.82,0.171,7.743,11.675225
44.16,49.53,0.1021,12.35,12.408337
44.19,37.92,0.000765,2.634,16.923423
44.17,57.62,0.01647,14.09,16.240012
44.29,57.97,0.1873,19.68,11.520089
44.12,45.43,0.04499,9.894,14.808256
44.06,55.25,0.09682,10.76,12.631217
44.27,47.57,0.05283,6.761,14.42928
44.0,59.75,0.1281,17.25,11.833776
44.01,51.56,0.1101,12.96,12.184931
44.07,38.99,0.1534,18.61,12.05637
44.22,53.74,0.1143,11.79,12.018077
44.29,57.65,0.1948,19.04,11.539713
44.31,41.58,0.03665,8.406,15.282022
44.22,60.35,0.1348,2.722,11.123149
44.05,32.42,0.05673,1.492,14.387964
44.31,33.18,0.09609,8.177,12.825619
44.25,52.1,0.177,0.5209,11.009371
44.14,48.4,0.1829,6.48,11.177694
44.03,57.16,0.008652,13.92,16.583567
44.16,48.87,0.1867,1.765,10.915935
44.1,61.32,0.05399,13.26,14.375227
44.03,61.89,0.09625,12.08,12.755745
44.32,38.67,0.1289,1.645,11.83819
44.13,46.19,0.1727,19.51,11.728823
44.25,43.14,0.02728,17.28,15.688517
44.34,59.87,0.1206,16.3,12.062316
44.09,37.44,0.07974,5.714,13.735634
44.29,35.41,0.1739,13.56,11.825071
44.18,58.77,0.08355,7.617,13.287392
44.02,35.75,0.1328,3.942,11.84387
44.17,43.72,0.1568,5.253,11.460424
44.11,48.68,0.08237,19.27,13.351167
44.33,36.4,0.1211,5.523,12.056432
44.2,52.22,0.1066,5.812,12.396817
44.21,43.76,0.01116,16.34,16.451028
44.28,40.9,0.1714,0.7413,11.290123
44.27,59.55,0.1788,16.27,11.461601
44.3,44.4,0.1177,4.795,11.850518
44.02,64.48,0.1043,15.47,12.327191
44.24,38.68,0.1156,11.04,12.147366
44.33,47.03,0.1727,5.419,11.250347
44.26,58.17,0.1946,15.04,11.154059
44.28,38.93,0.03937,11.05,15.280979
44.15,64.41,0.1638,2.737,10.845214
44.33,62.58,0.1078,17.82,12.323731
44.22,60.29,0.1565,4.538,11.083513
44.21,54.84,0.1675,3.283,10.956719
44.23,50.27,0.08633,16.22,13.103923
44.14,31.05,0.05556,12.06,14.50589
44.26,64.98,0.05027,3.381,14.591875
44.12,52.63,0.1158,3.083,11.85287
44.13,58.77,0.114,4.259,11.933757
44.05,47.0,0.1322,14.42,12.085376
44.25,30.56,0.01899,18.69,16.114985
44.22,46.6,0.1222,15.87,12.055446
44.23,49.1,0.02499,1.476,15.94837
44.11,62.47,0.1215,16.61,12.061779
44.32,49.76,0.07277,19.71,13.745209
44.18,50.26,0.1318,19.63,12.096046
44.33,47.87,0.1183,16.97,12.162646
44.2,38.25,0.1225,2.097,11.850383
44.04,31.04,0.1591,0.07638,11.747341
44.19,56.86,0.006879,11.27,16.614632
44.07,55.58,0.04376,9.467,14.818252
44.1,46.91,0.1282,2.419,11.511839
44.18,42.16,0.08677,18.12,13.211358
44.06,57.99,0.127,14.95,11.896829
44.31,35.59,0.133,0.06538,11.745029
44.05,58.84,0.1283,14.6,11.814048
44.01,50.55,0.05378,0.26,14.803652
44.35,32.69,0.002954,6.157,16.835287
44.16,53.79,0.1787,2.402,10.989734
44.06,41.08,0.0698,4.394,14.136763
44.09,45.31,0.1517,4.945,11.479332
44.08,35.77,0.08973,14.58,13.184232
44.17,31.49,0.1303,19.0,12.631114
44.08,62.72,0.154,10.53,11.339488
35.73,41.68,0.02859,4.048,17.68208
35.64,34.58,0.1126,12.14,13.891007
35.62,62.97,0.03334,3.36,17.195176
35.69,47.92,0.1256,5.703,13.43429
35.65,42.32,0.03057,10.85,17.538323
35.66,54.74,0.1257,1.358,13.497586
35.74,35.09,0.041,2.413,17.24301
35.89,42.48,0.05601,2.809,16.52632
35.86,47.69,0.1679,6.599,12.368799
35.62,48.58,0.1996,2.023,11.874751
35.77,59.02,0.05005,15.65,16.520011
35.84,46.58,0.05311,19.03,16.439267
35.94,57.51,0.03829,14.65,17.023901
35.77,37.0,0.1458,15.21,13.293887
35.61,38.76,0.1281,15.48,13.418782
35.8,54.58,0.04237,5.892,16.81922
35.71,33.78,0.06389,11.05,15.91117
35.89,55.28,0.01147,8.548,18.316632
35.61,63.12,0.15,8.551,12.242692
35.95,47.14,0.03016,6.982,17.509138
35.72,35.0,0.04941,17.97,16.787453
35.85,49.83,0.1532,16.05,12.810623
35.75,58.15,0.1337,12.61,12.890501
35.68,38.21,0.01146,13.48,18.371184
35.8,38.41,0.07382,9.195,15.697451
35.92,59.92,0.1409,8.367,12.586289
35.75,63.11,0.01484,12.86,18.167121
35.92,40.38,0.1302,18.55,13.420401
35.84,50.69,0.1356,0.8287,12.653889
35.66,50.37,0.151,19.51,13.151098
35.6,64.97,0.05245,12.98,16.241239
35.62,49.36,0.08363,0.991,15.077093
35.88,56.31,0.1115,5.248,13.91237
35.85,62.58,0.01831,12.8,17.98363
35.89,56.17,0.0008795,6.205,18.787411
35.73,51.37,0.09572,16.92,14.588452
35.66,42.79,0.103,4.993,14.104748
35.7,35.38,0.1742,19.97,13.146437
35.8,51.89,0.07477,5.981,15.584261
35.83,52.69,0.1979,16.65,12.252794
35.88,47.13,0.1856,8.892,12.058142
35.91,30.29,0.1308,13.82,13.628623
35.64,55.6,0.176,8.265,12.24077
35.69,63.86,0.09705,6.18,14.233049
35.68,33.7,0.06634,7.652,15.807922
35.61,51.79,0.0151,16.46,18.211246
35.78,51.33,0.01142,18.04,18.345072
35.9,58.35,0.1185,19.49,13.626367
35.93,40.48,0.1325,13.84,13.230086
35.61,43.64,0.02414,18.89,17.787645
35.82,53.57,0.0885,13.79,14.61447
35.74,63.8,0.1379,17.72,12.830609
35.82,39.88,0.07017,4.325,15.542741
35.93,63.9,0.1905,13.54,12.026099
35.88,40.04,0.05032,2.205,16.585714
35.92,64.88,0.1713,15.09,12.255739
35.71,35.19,0.05171,16.28,16.502798
35.86,61.14,0.1413,12.77,12.791011
35.9,59.4,0.1016,18.5,14.321582
35.67,47.15,0.08729,19.04,14.841715
35.71,33.01,0.0003033,12.09,18.858522
35.83,45.4,0.08608,15.92,14.913782
35.76,50.35,0.008998,14.48,18.430175
35.69,37.12,0.1263,2.31,13.809477
35.72,61.0,0.03477,8.433,17.182231
35.75,46.0,0.1259,17.84,13.459309
35.67,43.01,0.1152,8.181,13.610048
35.91,36.6,0.06881,6.976,15.717664
35.94,57.89,0.04411,0.009259,16.962303
35.68,34.23,0.1672,11.81,13.061979
35.83,44.44,0.0684,0.6403,16.072499
35.87,54.61,0.1861,5.898,11.862712
35.76,49.38,0.07453,18.36,15.521236
35.72,51.08,0.03862,2.168,16.964108
35.81,32.79,0.1888,3.003,12.476343
35.67,37.24,0.007547,9.605,18.528919
35.79,38.48,0.007888,12.83,18.475155
35.86,64.74,0.1728,3.155,11.721418
35.64,41.44,0.04094,0.04488,17.246218
35.84,47.8,0.03736,14.6,17.011835
35.93,40.62,0.06599,0.8397,15.696256
35.78,36.13,0.05058,0.4265,16.897947
35.7,46.9,0.02643,5.95,17.738519
35.87,42.17,0.01261,16.04,18.285766
35.82,51.77,0.146,3.296,12.360687
35.81,52.73,0.1085,3.836,13.705901
35.74,55.63,0.1279,18.56,13.261601
35.63,33.69,0.1545,14.23,13.330599
35.75,48.98,0.1485,17.42,12.96714
35.85,31.59,0.1707,17.38,13.158494
35.63,49.81,0.08554,17.89,15.060124
35.65,56.82,0.1896,4.94,11.814044
35.79,55.87,0.06742,3.811,15.925971
35.78,63.43,0.004757,10.22,18.637888
35.77,44.31,0.08139,4.599,15.001437
35.9,44.0,0.1943,11.39,12.28202
35.7,31.79,0.08797,6.402,15.285422
35.8,64.65,0.1444,6.243,12.143376
35.89,34.86,0.1117,12.26,14.033972
35.95,40.41,0.1496,12.16,12.991781
56.35,36.07,0.1298,12.46,11.10402
56.53,44.41,0.07721,9.049,11.73609
56.58,62.46,0.1393,2.743,10.076819
56.32,52.01,0.007204,8.194,14.771432
56.35,38.93,0.08958,15.59,11.56915
56.41,46.34,0.04468,16.85,13.107942
56.37,45.25,0.1397,2.368,10.53634
56.47,53.97,0.06213,13.22,12.299374
56.28,47.99,0.04104,10.6,13.176669
56.26,62.71,0.08596,11.01,11.222664
56.32,51.55,0.07199,7.055,12.081103
56.4,64.8,0.03199,3.213,13.651728
56.29,31.36,0.1929,18.69,10.773956
56.59,46.91,0.1145,0.9963,10.749143
56.27,63.59,0.06608,2.187,12.112623
56.33,33.15,0.05926,4.863,12.507189
56.56,41.4,0.05822,7.453,12.723978
56.51,64.73,0.05061,19.75,13.005547
56.53,32.97,0.1275,19.21,11.473629
56.44,30.06,0.1833,11.67,10.777068
56.39,42.25,0.1494,15.0,10.903279
56.26,39.38,0.1904,12.99,10.479536
56.48,41.72,0.1353,15.11,10.929521
56.41,56.79,0.04817,3.594,12.948055
56.39,61.91,0.111,11.68,10.757717
56.6,30.86,0.1363,8.656,11.060442
56.32,35.4,0.03569,14.26,13.556488
56.5,44.23,0.08725,4.581,11.349023
56.3,51.12,0.09468,0.05303,11.043685
56.38,61.29,0.05096,15.65,12.769451
56.37,35.09,0.0473,15.19,13.165526
56.56,46.64,0.1352,18.11,10.963573
56.48,41.08,0.06096,5.209,12.685252
56.45,44.74,0.1235,7.938,10.719166
56.42,59.67,0.06739,16.67,12.172883
56.54,62.6,0.04481,14.37,13.064462
56.45,62.2,0.03594,1.48,13.655724
56.5,49.49,0.05154,15.58,12.908631
56.54,64.33,0.1646,8.318,10.160745
56.3,52.79,0.004142,15.51,14.937562
56.46,52.27,0.1032,17.37,11.069141
56.47,62.22,0.08029,0.7032,11.865682
56.5,57.55,0.1155,14.26,10.847503
56.4,62.74,0.1925,12.88,10.099886
56.49,32.75,0.1772,16.23,10.856726
56.36,32.4,0.1646,18.01,10.958678
56.47,47.34,0.1544,16.37,10.704835
56.53,42.39,0.09598,5.611,11.06208
56.42,56.67,0.06649,9.261,12.004553
56.29,57.23,0.1936,9.74,10.184829
56.55,52.78,0.008339,6.845,14.761036
56.44,41.96,0.1492,8.825,10.634787
56.31,57.48,0.07408,11.57,11.859264
56.29,39.86,0.02543,8.083,13.967841
56.27,54.76,0.1544,8.289,10.372959
56.59,58.23,0.1936,4.837,10.004729
56.51,49.95,0.1525,0.1454,10.150703
